model,source_repository,model_type,completeness_tier,schema,rule_id,target_count,direct_reference_pass_count,direct_reference_pass_rate
pass-a-minimal-ids-can-check-a-minimal-ifc-2-2-1bd6c51d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,2,0,0.0
pass-a-minimal-ids-can-check-a-minimal-ifc-2-2-1bd6c51d,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-a-specification-passes-only-if-all-requirements-pas-1ea36d94,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
pass-optional-specifications-may-still-pass-if-nothing-i-cf636dae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-prohibited-specifications-passes-if-the-applicabili-2eadacb8,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-required-specifications-need-at-least-one-applicabl-01aeb887,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-specification-optionality-and-facet-optionality-can-acfb3033,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,2,2,1.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,2,2,1.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,2,0,0.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,2,0,0.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,2,0,0.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,2,0,0.0
pass-specification-version-is-purely-metadata-and-does-n-434a6c87,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-a-constituent-set-with-no-data-will-fail-a-value-ch-0611eb18,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-a-material-list-with-no-data-will-fail-a-value-chec-b6223d23,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-a-prohibited-facet-returns-the-opposite-of-a-requir-08c96f95,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-an-optional-material-fails-if-no-value-matches-11eb2d09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-elements-without-a-material-always-fail-40ec12aa,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,1,1.0
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-material-with-no-data-will-fail-a-value-check-134e5987,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
